"""customer_id""","""store_id""","""first_name""","""last_name""","""email""","""address_id""","""active""",[
380,1," ""RUSSELL"""," ""BRINSON"""," ""RUSSELL.BRINSON@sakilacustomer.org""",385,1,"{""customer_id"":380,""store_id"":1,""first_name"": ""RUSSELL"",""last_name"": ""BRINSON"",""email"": ""RUSSELL.BRINSON@sakilacustomer.org"",""address_id"":385,""active"":1},"
381,2," ""BOBBY"""," ""BOUDREAU"""," ""BOBBY.BOUDREAU@sakilacustomer.org""",386,1,"{""customer_id"":381,""store_id"":2,""first_name"": ""BOBBY"",""last_name"": ""BOUDREAU"",""email"": ""BOBBY.BOUDREAU@sakilacustomer.org"",""address_id"":386,""active"":1},"
382,2," ""VICTOR"""," ""BARKLEY"""," ""VICTOR.BARKLEY@sakilacustomer.org""",387,1,"{""customer_id"":382,""store_id"":2,""first_name"": ""VICTOR"",""last_name"": ""BARKLEY"",""email"": ""VICTOR.BARKLEY@sakilacustomer.org"",""address_id"":387,""active"":1},"
383,1," ""MARTIN"""," ""BALES"""," ""MARTIN.BALES@sakilacustomer.org""",388,1,"{""customer_id"":383,""store_id"":1,""first_name"": ""MARTIN"",""last_name"": ""BALES"",""email"": ""MARTIN.BALES@sakilacustomer.org"",""address_id"":388,""active"":1},"
384,2," ""ERNEST"""," ""STEPP"""," ""ERNEST.STEPP@sakilacustomer.org""",389,1,"{""customer_id"":384,""store_id"":2,""first_name"": ""ERNEST"",""last_name"": ""STEPP"",""email"": ""ERNEST.STEPP@sakilacustomer.org"",""address_id"":389,""active"":1},"
385,1," ""PHILLIP"""," ""HOLM"""," ""PHILLIP.HOLM@sakilacustomer.org""",390,1,"{""customer_id"":385,""store_id"":1,""first_name"": ""PHILLIP"",""last_name"": ""HOLM"",""email"": ""PHILLIP.HOLM@sakilacustomer.org"",""address_id"":390,""active"":1},"
386,1," ""TODD"""," ""TAN"""," ""TODD.TAN@sakilacustomer.org""",391,1,"{""customer_id"":386,""store_id"":1,""first_name"": ""TODD"",""last_name"": ""TAN"",""email"": ""TODD.TAN@sakilacustomer.org"",""address_id"":391,""active"":1},"
387,2," ""JESSE"""," ""SCHILLING"""," ""JESSE.SCHILLING@sakilacustomer.org""",392,1,"{""customer_id"":387,""store_id"":2,""first_name"": ""JESSE"",""last_name"": ""SCHILLING"",""email"": ""JESSE.SCHILLING@sakilacustomer.org"",""address_id"":392,""active"":1},"
388,2," ""CRAIG"""," ""MORRELL"""," ""CRAIG.MORRELL@sakilacustomer.org""",393,1,"{""customer_id"":388,""store_id"":2,""first_name"": ""CRAIG"",""last_name"": ""MORRELL"",""email"": ""CRAIG.MORRELL@sakilacustomer.org"",""address_id"":393,""active"":1},"
389,1," ""ALAN"""," ""KAHN"""," ""ALAN.KAHN@sakilacustomer.org""",394,1,"{""customer_id"":389,""store_id"":1,""first_name"": ""ALAN"",""last_name"": ""KAHN"",""email"": ""ALAN.KAHN@sakilacustomer.org"",""address_id"":394,""active"":1},"
390,1," ""SHAWN"""," ""HEATON"""," ""SHAWN.HEATON@sakilacustomer.org""",395,1,"{""customer_id"":390,""store_id"":1,""first_name"": ""SHAWN"",""last_name"": ""HEATON"",""email"": ""SHAWN.HEATON@sakilacustomer.org"",""address_id"":395,""active"":1},"
391,1," ""CLARENCE"""," ""GAMEZ"""," ""CLARENCE.GAMEZ@sakilacustomer.org""",396,1,"{""customer_id"":391,""store_id"":1,""first_name"": ""CLARENCE"",""last_name"": ""GAMEZ"",""email"": ""CLARENCE.GAMEZ@sakilacustomer.org"",""address_id"":396,""active"":1},"
392,2," ""SEAN"""," ""DOUGLASS"""," ""SEAN.DOUGLASS@sakilacustomer.org""",397,1,"{""customer_id"":392,""store_id"":2,""first_name"": ""SEAN"",""last_name"": ""DOUGLASS"",""email"": ""SEAN.DOUGLASS@sakilacustomer.org"",""address_id"":397,""active"":1},"
393,1," ""PHILIP"""," ""CAUSEY"""," ""PHILIP.CAUSEY@sakilacustomer.org""",398,1,"{""customer_id"":393,""store_id"":1,""first_name"": ""PHILIP"",""last_name"": ""CAUSEY"",""email"": ""PHILIP.CAUSEY@sakilacustomer.org"",""address_id"":398,""active"":1},"
394,2," ""CHRIS"""," ""BROTHERS"""," ""CHRIS.BROTHERS@sakilacustomer.org""",399,1,"{""customer_id"":394,""store_id"":2,""first_name"": ""CHRIS"",""last_name"": ""BROTHERS"",""email"": ""CHRIS.BROTHERS@sakilacustomer.org"",""address_id"":399,""active"":1},"
395,2," ""JOHNNY"""," ""TURPIN"""," ""JOHNNY.TURPIN@sakilacustomer.org""",400,1,"{""customer_id"":395,""store_id"":2,""first_name"": ""JOHNNY"",""last_name"": ""TURPIN"",""email"": ""JOHNNY.TURPIN@sakilacustomer.org"",""address_id"":400,""active"":1},"
396,1," ""EARL"""," ""SHANKS"""," ""EARL.SHANKS@sakilacustomer.org""",401,1,"{""customer_id"":396,""store_id"":1,""first_name"": ""EARL"",""last_name"": ""SHANKS"",""email"": ""EARL.SHANKS@sakilacustomer.org"",""address_id"":401,""active"":1},"
397,1," ""JIMMY"""," ""SCHRADER"""," ""JIMMY.SCHRADER@sakilacustomer.org""",402,1,"{""customer_id"":397,""store_id"":1,""first_name"": ""JIMMY"",""last_name"": ""SCHRADER"",""email"": ""JIMMY.SCHRADER@sakilacustomer.org"",""address_id"":402,""active"":1},"
398,1," ""ANTONIO"""," ""MEEK"""," ""ANTONIO.MEEK@sakilacustomer.org""",403,1,"{""customer_id"":398,""store_id"":1,""first_name"": ""ANTONIO"",""last_name"": ""MEEK"",""email"": ""ANTONIO.MEEK@sakilacustomer.org"",""address_id"":403,""active"":1},"
399,1," ""DANNY"""," ""ISOM"""," ""DANNY.ISOM@sakilacustomer.org""",404,1,"{""customer_id"":399,""store_id"":1,""first_name"": ""DANNY"",""last_name"": ""ISOM"",""email"": ""DANNY.ISOM@sakilacustomer.org"",""address_id"":404,""active"":1},"
400,2," ""BRYAN"""," ""HARDISON"""," ""BRYAN.HARDISON@sakilacustomer.org""",405,1,"{""customer_id"":400,""store_id"":2,""first_name"": ""BRYAN"",""last_name"": ""HARDISON"",""email"": ""BRYAN.HARDISON@sakilacustomer.org"",""address_id"":405,""active"":1},"
401,2," ""TONY"""," ""CARRANZA"""," ""TONY.CARRANZA@sakilacustomer.org""",406,1,"{""customer_id"":401,""store_id"":2,""first_name"": ""TONY"",""last_name"": ""CARRANZA"",""email"": ""TONY.CARRANZA@sakilacustomer.org"",""address_id"":406,""active"":1},"
402,1," ""LUIS"""," ""YANEZ"""," ""LUIS.YANEZ@sakilacustomer.org""",407,1,"{""customer_id"":402,""store_id"":1,""first_name"": ""LUIS"",""last_name"": ""YANEZ"",""email"": ""LUIS.YANEZ@sakilacustomer.org"",""address_id"":407,""active"":1},"
403,1," ""MIKE"""," ""WAY"""," ""MIKE.WAY@sakilacustomer.org""",408,1,"{""customer_id"":403,""store_id"":1,""first_name"": ""MIKE"",""last_name"": ""WAY"",""email"": ""MIKE.WAY@sakilacustomer.org"",""address_id"":408,""active"":1},"
404,2," ""STANLEY"""," ""SCROGGINS"""," ""STANLEY.SCROGGINS@sakilacustomer.org""",409,1,"{""customer_id"":404,""store_id"":2,""first_name"": ""STANLEY"",""last_name"": ""SCROGGINS"",""email"": ""STANLEY.SCROGGINS@sakilacustomer.org"",""address_id"":409,""active"":1},"
405,1," ""LEONARD"""," ""SCHOFIELD"""," ""LEONARD.SCHOFIELD@sakilacustomer.org""",410,1,"{""customer_id"":405,""store_id"":1,""first_name"": ""LEONARD"",""last_name"": ""SCHOFIELD"",""email"": ""LEONARD.SCHOFIELD@sakilacustomer.org"",""address_id"":410,""active"":1},"
406,1," ""NATHAN"""," ""RUNYON"""," ""NATHAN.RUNYON@sakilacustomer.org""",411,0,"{""customer_id"":406,""store_id"":1,""first_name"": ""NATHAN"",""last_name"": ""RUNYON"",""email"": ""NATHAN.RUNYON@sakilacustomer.org"",""address_id"":411,""active"":0},"
407,1," ""DALE"""," ""RATCLIFF"""," ""DALE.RATCLIFF@sakilacustomer.org""",412,1,"{""customer_id"":407,""store_id"":1,""first_name"": ""DALE"",""last_name"": ""RATCLIFF"",""email"": ""DALE.RATCLIFF@sakilacustomer.org"",""address_id"":412,""active"":1},"
408,1," ""MANUEL"""," ""MURRELL"""," ""MANUEL.MURRELL@sakilacustomer.org""",413,1,"{""customer_id"":408,""store_id"":1,""first_name"": ""MANUEL"",""last_name"": ""MURRELL"",""email"": ""MANUEL.MURRELL@sakilacustomer.org"",""address_id"":413,""active"":1},"
409,2," ""RODNEY"""," ""MOELLER"""," ""RODNEY.MOELLER@sakilacustomer.org""",414,1,"{""customer_id"":409,""store_id"":2,""first_name"": ""RODNEY"",""last_name"": ""MOELLER"",""email"": ""RODNEY.MOELLER@sakilacustomer.org"",""address_id"":414,""active"":1},"
410,2," ""CURTIS"""," ""IRBY"""," ""CURTIS.IRBY@sakilacustomer.org""",415,1,"{""customer_id"":410,""store_id"":2,""first_name"": ""CURTIS"",""last_name"": ""IRBY"",""email"": ""CURTIS.IRBY@sakilacustomer.org"",""address_id"":415,""active"":1},"
411,1," ""NORMAN"""," ""CURRIER"""," ""NORMAN.CURRIER@sakilacustomer.org""",416,1,"{""customer_id"":411,""store_id"":1,""first_name"": ""NORMAN"",""last_name"": ""CURRIER"",""email"": ""NORMAN.CURRIER@sakilacustomer.org"",""address_id"":416,""active"":1},"
412,2," ""ALLEN"""," ""BUTTERFIELD"""," ""ALLEN.BUTTERFIELD@sakilacustomer.org""",417,1,"{""customer_id"":412,""store_id"":2,""first_name"": ""ALLEN"",""last_name"": ""BUTTERFIELD"",""email"": ""ALLEN.BUTTERFIELD@sakilacustomer.org"",""address_id"":417,""active"":1},"
413,2," ""MARVIN"""," ""YEE"""," ""MARVIN.YEE@sakilacustomer.org""",418,1,"{""customer_id"":413,""store_id"":2,""first_name"": ""MARVIN"",""last_name"": ""YEE"",""email"": ""MARVIN.YEE@sakilacustomer.org"",""address_id"":418,""active"":1},"
414,1," ""VINCENT"""," ""RALSTON"""," ""VINCENT.RALSTON@sakilacustomer.org""",419,1,"{""customer_id"":414,""store_id"":1,""first_name"": ""VINCENT"",""last_name"": ""RALSTON"",""email"": ""VINCENT.RALSTON@sakilacustomer.org"",""address_id"":419,""active"":1},"
415,1," ""GLENN"""," ""PULLEN"""," ""GLENN.PULLEN@sakilacustomer.org""",420,1,"{""customer_id"":415,""store_id"":1,""first_name"": ""GLENN"",""last_name"": ""PULLEN"",""email"": ""GLENN.PULLEN@sakilacustomer.org"",""address_id"":420,""active"":1},"
416,2," ""JEFFERY"""," ""PINSON"""," ""JEFFERY.PINSON@sakilacustomer.org""",421,1,"{""customer_id"":416,""store_id"":2,""first_name"": ""JEFFERY"",""last_name"": ""PINSON"",""email"": ""JEFFERY.PINSON@sakilacustomer.org"",""address_id"":421,""active"":1},"
417,1," ""TRAVIS"""," ""ESTEP"""," ""TRAVIS.ESTEP@sakilacustomer.org""",422,1,"{""customer_id"":417,""store_id"":1,""first_name"": ""TRAVIS"",""last_name"": ""ESTEP"",""email"": ""TRAVIS.ESTEP@sakilacustomer.org"",""address_id"":422,""active"":1},"
418,2," ""JEFF"""," ""EAST"""," ""JEFF.EAST@sakilacustomer.org""",423,1,"{""customer_id"":418,""store_id"":2,""first_name"": ""JEFF"",""last_name"": ""EAST"",""email"": ""JEFF.EAST@sakilacustomer.org"",""address_id"":423,""active"":1},"
419,1," ""CHAD"""," ""CARBONE"""," ""CHAD.CARBONE@sakilacustomer.org""",424,1,"{""customer_id"":419,""store_id"":1,""first_name"": ""CHAD"",""last_name"": ""CARBONE"",""email"": ""CHAD.CARBONE@sakilacustomer.org"",""address_id"":424,""active"":1},"
420,1," ""JACOB"""," ""LANCE"""," ""JACOB.LANCE@sakilacustomer.org""",425,1,"{""customer_id"":420,""store_id"":1,""first_name"": ""JACOB"",""last_name"": ""LANCE"",""email"": ""JACOB.LANCE@sakilacustomer.org"",""address_id"":425,""active"":1},"
421,1," ""LEE"""," ""HAWKS"""," ""LEE.HAWKS@sakilacustomer.org""",426,1,"{""customer_id"":421,""store_id"":1,""first_name"": ""LEE"",""last_name"": ""HAWKS"",""email"": ""LEE.HAWKS@sakilacustomer.org"",""address_id"":426,""active"":1},"
422,1," ""MELVIN"""," ""ELLINGTON"""," ""MELVIN.ELLINGTON@sakilacustomer.org""",427,1,"{""customer_id"":422,""store_id"":1,""first_name"": ""MELVIN"",""last_name"": ""ELLINGTON"",""email"": ""MELVIN.ELLINGTON@sakilacustomer.org"",""address_id"":427,""active"":1},"
423,2," ""ALFRED"""," ""CASILLAS"""," ""ALFRED.CASILLAS@sakilacustomer.org""",428,1,"{""customer_id"":423,""store_id"":2,""first_name"": ""ALFRED"",""last_name"": ""CASILLAS"",""email"": ""ALFRED.CASILLAS@sakilacustomer.org"",""address_id"":428,""active"":1},"
424,2," ""KYLE"""," ""SPURLOCK"""," ""KYLE.SPURLOCK@sakilacustomer.org""",429,1,"{""customer_id"":424,""store_id"":2,""first_name"": ""KYLE"",""last_name"": ""SPURLOCK"",""email"": ""KYLE.SPURLOCK@sakilacustomer.org"",""address_id"":429,""active"":1},"
425,2," ""FRANCIS"""," ""SIKES"""," ""FRANCIS.SIKES@sakilacustomer.org""",430,1,"{""customer_id"":425,""store_id"":2,""first_name"": ""FRANCIS"",""last_name"": ""SIKES"",""email"": ""FRANCIS.SIKES@sakilacustomer.org"",""address_id"":430,""active"":1},"
426,1," ""BRADLEY"""," ""MOTLEY"""," ""BRADLEY.MOTLEY@sakilacustomer.org""",431,1,"{""customer_id"":426,""store_id"":1,""first_name"": ""BRADLEY"",""last_name"": ""MOTLEY"",""email"": ""BRADLEY.MOTLEY@sakilacustomer.org"",""address_id"":431,""active"":1},"
427,2," ""JESUS"""," ""MCCARTNEY"""," ""JESUS.MCCARTNEY@sakilacustomer.org""",432,1,"{""customer_id"":427,""store_id"":2,""first_name"": ""JESUS"",""last_name"": ""MCCARTNEY"",""email"": ""JESUS.MCCARTNEY@sakilacustomer.org"",""address_id"":432,""active"":1},"
428,2," ""HERBERT"""," ""KRUGER"""," ""HERBERT.KRUGER@sakilacustomer.org""",433,1,"{""customer_id"":428,""store_id"":2,""first_name"": ""HERBERT"",""last_name"": ""KRUGER"",""email"": ""HERBERT.KRUGER@sakilacustomer.org"",""address_id"":433,""active"":1},"
429,2," ""FREDERICK"""," ""ISBELL"""," ""FREDERICK.ISBELL@sakilacustomer.org""",434,1,"{""customer_id"":429,""store_id"":2,""first_name"": ""FREDERICK"",""last_name"": ""ISBELL"",""email"": ""FREDERICK.ISBELL@sakilacustomer.org"",""address_id"":434,""active"":1},"
430,1," ""RAY"""," ""HOULE"""," ""RAY.HOULE@sakilacustomer.org""",435,1,"{""customer_id"":430,""store_id"":1,""first_name"": ""RAY"",""last_name"": ""HOULE"",""email"": ""RAY.HOULE@sakilacustomer.org"",""address_id"":435,""active"":1},"
431,2," ""JOEL"""," ""FRANCISCO"""," ""JOEL.FRANCISCO@sakilacustomer.org""",436,1,"{""customer_id"":431,""store_id"":2,""first_name"": ""JOEL"",""last_name"": ""FRANCISCO"",""email"": ""JOEL.FRANCISCO@sakilacustomer.org"",""address_id"":436,""active"":1},"
432,1," ""EDWIN"""," ""BURK"""," ""EDWIN.BURK@sakilacustomer.org""",437,1,"{""customer_id"":432,""store_id"":1,""first_name"": ""EDWIN"",""last_name"": ""BURK"",""email"": ""EDWIN.BURK@sakilacustomer.org"",""address_id"":437,""active"":1},"
433,1," ""DON"""," ""BONE"""," ""DON.BONE@sakilacustomer.org""",438,1,"{""customer_id"":433,""store_id"":1,""first_name"": ""DON"",""last_name"": ""BONE"",""email"": ""DON.BONE@sakilacustomer.org"",""address_id"":438,""active"":1},"
434,1," ""EDDIE"""," ""TOMLIN"""," ""EDDIE.TOMLIN@sakilacustomer.org""",439,1,"{""customer_id"":434,""store_id"":1,""first_name"": ""EDDIE"",""last_name"": ""TOMLIN"",""email"": ""EDDIE.TOMLIN@sakilacustomer.org"",""address_id"":439,""active"":1},"
435,2," ""RICKY"""," ""SHELBY"""," ""RICKY.SHELBY@sakilacustomer.org""",440,1,"{""customer_id"":435,""store_id"":2,""first_name"": ""RICKY"",""last_name"": ""SHELBY"",""email"": ""RICKY.SHELBY@sakilacustomer.org"",""address_id"":440,""active"":1},"
436,1," ""TROY"""," ""QUIGLEY"""," ""TROY.QUIGLEY@sakilacustomer.org""",441,1,"{""customer_id"":436,""store_id"":1,""first_name"": ""TROY"",""last_name"": ""QUIGLEY"",""email"": ""TROY.QUIGLEY@sakilacustomer.org"",""address_id"":441,""active"":1},"
437,2," ""RANDALL"""," ""NEUMANN"""," ""RANDALL.NEUMANN@sakilacustomer.org""",442,1,"{""customer_id"":437,""store_id"":2,""first_name"": ""RANDALL"",""last_name"": ""NEUMANN"",""email"": ""RANDALL.NEUMANN@sakilacustomer.org"",""address_id"":442,""active"":1},"
438,1," ""BARRY"""," ""LOVELACE"""," ""BARRY.LOVELACE@sakilacustomer.org""",443,1,"{""customer_id"":438,""store_id"":1,""first_name"": ""BARRY"",""last_name"": ""LOVELACE"",""email"": ""BARRY.LOVELACE@sakilacustomer.org"",""address_id"":443,""active"":1},"
439,2," ""ALEXANDER"""," ""FENNELL"""," ""ALEXANDER.FENNELL@sakilacustomer.org""",444,1,"{""customer_id"":439,""store_id"":2,""first_name"": ""ALEXANDER"",""last_name"": ""FENNELL"",""email"": ""ALEXANDER.FENNELL@sakilacustomer.org"",""address_id"":444,""active"":1},"
440,1," ""BERNARD"""," ""COLBY"""," ""BERNARD.COLBY@sakilacustomer.org""",445,1,"{""customer_id"":440,""store_id"":1,""first_name"": ""BERNARD"",""last_name"": ""COLBY"",""email"": ""BERNARD.COLBY@sakilacustomer.org"",""address_id"":445,""active"":1},"
441,1," ""MARIO"""," ""CHEATHAM"""," ""MARIO.CHEATHAM@sakilacustomer.org""",446,1,"{""customer_id"":441,""store_id"":1,""first_name"": ""MARIO"",""last_name"": ""CHEATHAM"",""email"": ""MARIO.CHEATHAM@sakilacustomer.org"",""address_id"":446,""active"":1},"
442,1," ""LEROY"""," ""BUSTAMANTE"""," ""LEROY.BUSTAMANTE@sakilacustomer.org""",447,1,"{""customer_id"":442,""store_id"":1,""first_name"": ""LEROY"",""last_name"": ""BUSTAMANTE"",""email"": ""LEROY.BUSTAMANTE@sakilacustomer.org"",""address_id"":447,""active"":1},"
443,2," ""FRANCISCO"""," ""SKIDMORE"""," ""FRANCISCO.SKIDMORE@sakilacustomer.org""",448,1,"{""customer_id"":443,""store_id"":2,""first_name"": ""FRANCISCO"",""last_name"": ""SKIDMORE"",""email"": ""FRANCISCO.SKIDMORE@sakilacustomer.org"",""address_id"":448,""active"":1},"
444,2," ""MARCUS"""," ""HIDALGO"""," ""MARCUS.HIDALGO@sakilacustomer.org""",449,1,"{""customer_id"":444,""store_id"":2,""first_name"": ""MARCUS"",""last_name"": ""HIDALGO"",""email"": ""MARCUS.HIDALGO@sakilacustomer.org"",""address_id"":449,""active"":1},"
445,1," ""MICHEAL"""," ""FORMAN"""," ""MICHEAL.FORMAN@sakilacustomer.org""",450,1,"{""customer_id"":445,""store_id"":1,""first_name"": ""MICHEAL"",""last_name"": ""FORMAN"",""email"": ""MICHEAL.FORMAN@sakilacustomer.org"",""address_id"":450,""active"":1},"
446,2," ""THEODORE"""," ""CULP"""," ""THEODORE.CULP@sakilacustomer.org""",451,0,"{""customer_id"":446,""store_id"":2,""first_name"": ""THEODORE"",""last_name"": ""CULP"",""email"": ""THEODORE.CULP@sakilacustomer.org"",""address_id"":451,""active"":0},"
447,1," ""CLIFFORD"""," ""BOWENS"""," ""CLIFFORD.BOWENS@sakilacustomer.org""",452,1,"{""customer_id"":447,""store_id"":1,""first_name"": ""CLIFFORD"",""last_name"": ""BOWENS"",""email"": ""CLIFFORD.BOWENS@sakilacustomer.org"",""address_id"":452,""active"":1},"
448,1," ""MIGUEL"""," ""BETANCOURT"""," ""MIGUEL.BETANCOURT@sakilacustomer.org""",453,1,"{""customer_id"":448,""store_id"":1,""first_name"": ""MIGUEL"",""last_name"": ""BETANCOURT"",""email"": ""MIGUEL.BETANCOURT@sakilacustomer.org"",""address_id"":453,""active"":1},"
449,2," ""OSCAR"""," ""AQUINO"""," ""OSCAR.AQUINO@sakilacustomer.org""",454,1,"{""customer_id"":449,""store_id"":2,""first_name"": ""OSCAR"",""last_name"": ""AQUINO"",""email"": ""OSCAR.AQUINO@sakilacustomer.org"",""address_id"":454,""active"":1},"
450,1," ""JAY"""," ""ROBB"""," ""JAY.ROBB@sakilacustomer.org""",455,1,"{""customer_id"":450,""store_id"":1,""first_name"": ""JAY"",""last_name"": ""ROBB"",""email"": ""JAY.ROBB@sakilacustomer.org"",""address_id"":455,""active"":1},"
451,1," ""JIM"""," ""REA"""," ""JIM.REA@sakilacustomer.org""",456,1,"{""customer_id"":451,""store_id"":1,""first_name"": ""JIM"",""last_name"": ""REA"",""email"": ""JIM.REA@sakilacustomer.org"",""address_id"":456,""active"":1},"
452,1," ""TOM"""," ""MILNER"""," ""TOM.MILNER@sakilacustomer.org""",457,1,"{""customer_id"":452,""store_id"":1,""first_name"": ""TOM"",""last_name"": ""MILNER"",""email"": ""TOM.MILNER@sakilacustomer.org"",""address_id"":457,""active"":1},"
453,1," ""CALVIN"""," ""MARTEL"""," ""CALVIN.MARTEL@sakilacustomer.org""",458,1,"{""customer_id"":453,""store_id"":1,""first_name"": ""CALVIN"",""last_name"": ""MARTEL"",""email"": ""CALVIN.MARTEL@sakilacustomer.org"",""address_id"":458,""active"":1},"
454,2," ""ALEX"""," ""GRESHAM"""," ""ALEX.GRESHAM@sakilacustomer.org""",459,1,"{""customer_id"":454,""store_id"":2,""first_name"": ""ALEX"",""last_name"": ""GRESHAM"",""email"": ""ALEX.GRESHAM@sakilacustomer.org"",""address_id"":459,""active"":1},"
455,2," ""JON"""," ""WILES"""," ""JON.WILES@sakilacustomer.org""",460,1,"{""customer_id"":455,""store_id"":2,""first_name"": ""JON"",""last_name"": ""WILES"",""email"": ""JON.WILES@sakilacustomer.org"",""address_id"":460,""active"":1},"
456,2," ""RONNIE"""," ""RICKETTS"""," ""RONNIE.RICKETTS@sakilacustomer.org""",461,1,"{""customer_id"":456,""store_id"":2,""first_name"": ""RONNIE"",""last_name"": ""RICKETTS"",""email"": ""RONNIE.RICKETTS@sakilacustomer.org"",""address_id"":461,""active"":1},"
457,2," ""BILL"""," ""GAVIN"""," ""BILL.GAVIN@sakilacustomer.org""",462,1,"{""customer_id"":457,""store_id"":2,""first_name"": ""BILL"",""last_name"": ""GAVIN"",""email"": ""BILL.GAVIN@sakilacustomer.org"",""address_id"":462,""active"":1},"
458,1," ""LLOYD"""," ""DOWD"""," ""LLOYD.DOWD@sakilacustomer.org""",463,1,"{""customer_id"":458,""store_id"":1,""first_name"": ""LLOYD"",""last_name"": ""DOWD"",""email"": ""LLOYD.DOWD@sakilacustomer.org"",""address_id"":463,""active"":1},"
459,1," ""TOMMY"""," ""COLLAZO"""," ""TOMMY.COLLAZO@sakilacustomer.org""",464,1,"{""customer_id"":459,""store_id"":1,""first_name"": ""TOMMY"",""last_name"": ""COLLAZO"",""email"": ""TOMMY.COLLAZO@sakilacustomer.org"",""address_id"":464,""active"":1},"
460,1," ""LEON"""," ""BOSTIC"""," ""LEON.BOSTIC@sakilacustomer.org""",465,1,"{""customer_id"":460,""store_id"":1,""first_name"": ""LEON"",""last_name"": ""BOSTIC"",""email"": ""LEON.BOSTIC@sakilacustomer.org"",""address_id"":465,""active"":1},"
461,1," ""DEREK"""," ""BLAKELY"""," ""DEREK.BLAKELY@sakilacustomer.org""",466,1,"{""customer_id"":461,""store_id"":1,""first_name"": ""DEREK"",""last_name"": ""BLAKELY"",""email"": ""DEREK.BLAKELY@sakilacustomer.org"",""address_id"":466,""active"":1},"
462,2," ""WARREN"""," ""SHERROD"""," ""WARREN.SHERROD@sakilacustomer.org""",467,1,"{""customer_id"":462,""store_id"":2,""first_name"": ""WARREN"",""last_name"": ""SHERROD"",""email"": ""WARREN.SHERROD@sakilacustomer.org"",""address_id"":467,""active"":1},"
463,2," ""DARRELL"""," ""POWER"""," ""DARRELL.POWER@sakilacustomer.org""",468,1,"{""customer_id"":463,""store_id"":2,""first_name"": ""DARRELL"",""last_name"": ""POWER"",""email"": ""DARRELL.POWER@sakilacustomer.org"",""address_id"":468,""active"":1},"
464,1," ""JEROME"""," ""KENYON"""," ""JEROME.KENYON@sakilacustomer.org""",469,1,"{""customer_id"":464,""store_id"":1,""first_name"": ""JEROME"",""last_name"": ""KENYON"",""email"": ""JEROME.KENYON@sakilacustomer.org"",""address_id"":469,""active"":1},"
465,1," ""FLOYD"""," ""GANDY"""," ""FLOYD.GANDY@sakilacustomer.org""",470,1,"{""customer_id"":465,""store_id"":1,""first_name"": ""FLOYD"",""last_name"": ""GANDY"",""email"": ""FLOYD.GANDY@sakilacustomer.org"",""address_id"":470,""active"":1},"
466,1," ""LEO"""," ""EBERT"""," ""LEO.EBERT@sakilacustomer.org""",471,1,"{""customer_id"":466,""store_id"":1,""first_name"": ""LEO"",""last_name"": ""EBERT"",""email"": ""LEO.EBERT@sakilacustomer.org"",""address_id"":471,""active"":1},"
467,2," ""ALVIN"""," ""DELOACH"""," ""ALVIN.DELOACH@sakilacustomer.org""",472,1,"{""customer_id"":467,""store_id"":2,""first_name"": ""ALVIN"",""last_name"": ""DELOACH"",""email"": ""ALVIN.DELOACH@sakilacustomer.org"",""address_id"":472,""active"":1},"
468,1," ""TIM"""," ""CARY"""," ""TIM.CARY@sakilacustomer.org""",473,1,"{""customer_id"":468,""store_id"":1,""first_name"": ""TIM"",""last_name"": ""CARY"",""email"": ""TIM.CARY@sakilacustomer.org"",""address_id"":473,""active"":1},"
469,2," ""WESLEY"""," ""BULL"""," ""WESLEY.BULL@sakilacustomer.org""",474,1,"{""customer_id"":469,""store_id"":2,""first_name"": ""WESLEY"",""last_name"": ""BULL"",""email"": ""WESLEY.BULL@sakilacustomer.org"",""address_id"":474,""active"":1},"
470,1," ""GORDON"""," ""ALLARD"""," ""GORDON.ALLARD@sakilacustomer.org""",475,1,"{""customer_id"":470,""store_id"":1,""first_name"": ""GORDON"",""last_name"": ""ALLARD"",""email"": ""GORDON.ALLARD@sakilacustomer.org"",""address_id"":475,""active"":1},"
471,1," ""DEAN"""," ""SAUER"""," ""DEAN.SAUER@sakilacustomer.org""",476,1,"{""customer_id"":471,""store_id"":1,""first_name"": ""DEAN"",""last_name"": ""SAUER"",""email"": ""DEAN.SAUER@sakilacustomer.org"",""address_id"":476,""active"":1},"
472,1," ""GREG"""," ""ROBINS"""," ""GREG.ROBINS@sakilacustomer.org""",477,1,"{""customer_id"":472,""store_id"":1,""first_name"": ""GREG"",""last_name"": ""ROBINS"",""email"": ""GREG.ROBINS@sakilacustomer.org"",""address_id"":477,""active"":1},"
473,2," ""JORGE"""," ""OLIVARES"""," ""JORGE.OLIVARES@sakilacustomer.org""",478,1,"{""customer_id"":473,""store_id"":2,""first_name"": ""JORGE"",""last_name"": ""OLIVARES"",""email"": ""JORGE.OLIVARES@sakilacustomer.org"",""address_id"":478,""active"":1},"
474,2," ""DUSTIN"""," ""GILLETTE"""," ""DUSTIN.GILLETTE@sakilacustomer.org""",479,1,"{""customer_id"":474,""store_id"":2,""first_name"": ""DUSTIN"",""last_name"": ""GILLETTE"",""email"": ""DUSTIN.GILLETTE@sakilacustomer.org"",""address_id"":479,""active"":1},"
